1570,36,3.2,33,Out-of-State,10,Economics,59,Considering,0
1210,25,4,42,Out-of-State,10,Computer Science,57,Accepted,1
1160,24,2.4,25,Out-of-State,10,History,69,Considering,0
990,19,3.3,34,Out-of-State,10,History,69,Accepted,1
1420,32,3.7,38,In-State,9,Health Professions,68,Accepted,1
1100,22,2.6,27,Out-of-State,10,Health Professions,68,Considering,0
1380,30,3.9,40,In-State,9,Biology,53,Accepted,1
1130,23,2.9,30,Out-of-State,10,Communications,56,Accepted,1
1030,20,3.3,34,In-State,9,Business and Management,54,Accepted,1
1380,30,3.2,33,In-State,9,Psychology,79,Accepted,1
990,19,3.7,38,Out-of-State,10,Political Science,78,Accepted,1
1030,20,3.5,36,In-State,9,Architecture,51,Accepted,1
1310,28,4,42,Out-of-State,10,Health Professions,68,Considering,1
1030,20,3,31,Out-of-State,10,History,69,Considering,0
1210,25,3.8,39,Out-of-State,10,Psychology,79,Accepted,1
1280,27,3.2,33,Out-of-State,10,Business and Management,54,Considering,0
1170,24,4,42,Out-of-State,10,Biology,53,Accepted,1
1100,22,3,31,Out-of-State,10,Finance and Accounting,65,Accepted,1
920,17,3.6,37,In-State,9,Interdisciplinary Studies,70,Accepted,1
1240,26,2.3,24,Out-of-State,10,Business and Management,54,Considering,0
1110,22,3.6,37,Out-of-State,10,History,69,Considering,0
970,18,2.5,26,Out-of-State,10,Film and Photography,64,Accepted,1
1280,27,3.9,40,Out-of-State,10,History,69,Considering,1
1030,20,3.6,37,Out-of-State,10,Psychology,79,Considering,0
1130,23,2.8,29,Out-of-State,10,Kinesiology and Physical Therapy,81,Considering,0
1170,24,3.9,40,In-State,9,Business and Management,54,Accepted,1
1030,20,3.4,35,Out-of-State,10,Engineering,61,Accepted,1
1210,25,3.4,35,Out-of-State,10,Psychology,79,Considering,1
1560,35,4,42,In-State,9,Engineering,61,Considering,1
1350,29,3.3,34,Out-of-State,10,Business and Management,54,Considering,0
1180,24,3,31,Out-of-State,10,History,69,Considering,0
1170,24,3.4,35,Out-of-State,10,Performing Arts,75,Accepted,1
1100,22,3.2,33,Out-of-State,10,Computer Science,57,Considering,0
1420,32,3.7,38,Out-of-State,10,Economics,59,Accepted,1
1100,22,3,31,Out-of-State,10,Biology,53,Considering,0
1110,22,2.4,25,Out-of-State,10,Communications,56,Considering,0
860,15,4,42,Out-of-State,10,Engineering,61,Considering,0
1210,25,3.3,34,Out-of-State,10,Finance and Accounting,65,Considering,0
1290,27,4,42,Out-of-State,10,Engineering,61,Accepted,1
