31,3.9,40,78
33,3.5,36,80
32,3.5,36,68
34,4,42,67
31,4,42,57
31,4,42,80
29,4,42,53
33,3.8,39,53
30,3.8,39,61
34,3.8,39,54
33,4,42,75
26,4,42,75
20,3.6,37,75
19,3,31,75
16,3.4,35,64
24,3.6,37,71
23,3.7,38,59
32,3.7,38,53
26,3.9,40,72
34,3.8,39,53
33,3.6,37,75
24,3.6,37,65
26,3.2,33,71
35,4,42,65
26,3.1,32,80
28,3.5,36,75
23,3.9,40,80
22,4,42,53
31,3.7,38,62
26,4,42,54
29,3.8,39,56
23,3,31,56
30,4,42,53
32,3.2,33,80
24,3.8,39,53
29,3.7,38,54
33,3.9,40,80
35,4,42,54
26,4,42,75
26,3.6,37,78
30,3.1,32,64
20,3,31,80
22,3.5,36,67
30,4,42,61
30,3.9,40,70
26,3.7,38,80
28,3.8,39,70
26,3.5,36,53
23,3.6,37,75
25,3.6,37,56
26,3.8,39,62
27,3.6,37,67
27,3.8,39,80
34,4,42,75
27,4,42,54
23,3.5,36,72
24,4,42,53
30,4,42,78
28,3.5,36,61
32,3.8,39,74
28,3.2,33,75
27,3.7,38,72
29,3.8,39,80
33,3.7,38,65
28,3.9,40,67
32,4,42,54
25,3.4,35,61
33,3.4,35,80
32,3.1,32,74
30,4,42,62
23,3.8,39,78
30,3.8,39,78
28,4,42,60
33,4,42,59
21,3.4,35,70
31,4,42,72
20,3.4,35,67
34,4,42,74
25,4,42,53
36,4,42,54
25,2.9,30,61
32,3.9,40,61
22,3.3,34,53
26,3.9,40,78
24,4,42,67
23,3.6,37,80
21,3.7,38,75
28,3.7,38,67
35,4,42,61
33,3.7,38,70
26,3.3,34,67
32,4,42,80
27,3.6,37,80
35,3.8,39,54
23,2.8,29,80
26,4,42,80
35,3.8,39,60
29,2.9,30,71
32,3.5,36,61
24,3.7,38,61
29,3.9,40,67
20,4,42,61
35,3.8,39,54
30,3.8,39,59
29,3.8,39,80
30,4,42,59
29,3.7,38,56
25,4,42,74
32,3.6,37,61
26,3.6,37,78
34,3.7,38,53
33,3.8,39,59
35,3.9,40,54
24,3.8,39,74
26,3.3,34,56
